,id,brand,name,year,cpu_rank,cpu,ram,disk,is_rtx,gpu,gpu_memory,price,disk_detail,weight,weight_type,battery,battery_life,screen_size,has_camere,keyboard_haslight,keyboard,video_type,thin_type,business_type,game_type,is_apple,description,link,img_src
495,495,Lenovo,联想扬天 威5-14 i5,2019,5,Intel 酷睿i5 7200U,8,1T,0,AMD Radeon 530,2,0,5400转>,1.75Kg,medium,5-8小时，视具体使用环境而定长续航笔记本>,short,0,TRUE,0,防渗漏键盘>,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1322/1321191/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0D/04/ChMlWV6mneWIXfQaAAC-3mrR19cAAOqOACxAAMAAL72491.jpg
496,496,ThinkPad,ThinkPad X1 Nano,0,7,Intel 酷睿i7 1165G7,0,No description,0,No description,0,0,0,0,0,0,short,0,FALSE,0,NO SPECIAL,0,1,1,0,0,"轻薄笔记本,商务办公本,",http://detail.zol.com.cn/1332/1331897/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/02/08/ChMlWl8OsTaIS9qrAACDLK7xGjwAAP_AQLgeL8AAINE038.jpg
497,497,HUAWEI,台电F15,2019,0,Intel 赛扬四核 N4100,8,256GB,0,Intel UHD Graphics 600,0,0,SSD固态硬盘>,1.8Kg,heavy,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,1,全尺寸背光键盘,0,1,0,0,0,"轻薄笔记本,IPS硬屏笔记本,",http://detail.zol.com.cn/1261/1260282/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0B/0A/ChMlWlx_iuWIZso_AAGMEhkBMtIAAIopAMJBfkAAYwq338.jpg
498,498,ASUS,华硕ZenBook Duo 14,2020,7,Intel 酷睿i7 10510U,16,256GB/512GB/1T,0,NVIDIA GeForce MX250,2,0,0,1.5Kg,medium,0,short,0,FALSE,0,NO SPECIAL,0,0,0,0,0,NO SPECIAL,http://detail.zol.com.cn/1288/1287897/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/09/0E/ChMlWV1Q9JaIWapIAACh2nQF0vgAAMg7gJjGR8AAKHy447.jpg
499,499,samsung,NEC Lavie Vega,2020,0,0,0,No description,0,No description,0,0,0,1.84Kg,heavy,视具体使用环境而定,0,0,TRUE,0,NO SPECIAL,0,0,0,0,0,0,http://detail.zol.com.cn/1308/1307636/param.shtml,//icon.zol-img.com.cn/param20140526/16/36.jpg
500,500,Razer,雷蛇Razer 灵刃17,0,7,Intel 酷睿i7 7700HQ,16,256GB+2T,0,NVIDIA GeForce GTX 1060,6,0,混合硬盘（SSD+HDD）>,3.07Kg,heavy,视具体使用环境而定长续航笔记本>,0,17.3,TRUE,1,背光键盘,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1228/1227005/param.shtml,https://2a.zol-img.com.cn/product/192_280x210/688/cegNvSvfPViu6.jpg
501,501,Lenovo,联想IdeaPad Slim,2020,7,AMD Ryzen 7 4700U,8,512GB,0,No description,0,0,SSD固态硬盘>,1.4Kg,medium,14小时左右，视具体使用环境而定长续航笔记本>,long,0,FALSE,0,NO SPECIAL,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1313/1312452/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/09/0D/ChMlWV5UkTaIZFwuAACCgr5Bq2wAANc3ADeS3AAAIKa024.jpg
502,502,MECHREVO,机械革命S2 i5,2020,5,Intel 酷睿i5 10210U,16,512GB,0,NVIDIA GeForce MX350,2,4599,SSD固态硬盘>,1.5Kg,medium,8小时左右，视具体使用环境而定长续航笔记本>,long,0,TRUE,1,背光键盘,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1326/1325297/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0B/01/ChMlWV7OB7-IJReFAAF2gkPOYPEAAPhXwGZrvkAAXaa757.jpg
503,503,ASUS,壹号本ONEMIX 1S+,2020,0,Intel 酷睿m3 8100Y,8,256GB,0,Intel HD Graphics?615,0,3999,SSD固态硬盘>,518g,light,6-8小时，视具体使用环境而定长续航笔记本>,long,0,TRUE,1,背光键盘,0,0,0,0,0,0,http://detail.zol.com.cn/1326/1325573/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0C/02/ChMlWV7Ql_6IJVm2AAEsmw2fq9YAAPlngPwSFAAASyz489.jpg
504,504,ROG,ROG 魔霸4运动版 i7,2020,7,Intel 酷睿i7 10875H,16,512GBx,RTX2060,NVIDIA GeForce RTX 2060,6,0,SSD固态硬盘>,2.4Kg,heavy,2-5小时，视具体使用环境而定长续航笔记本>,short,15.6,FALSE,1,巧克力背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1333/1332989/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g6/M00/00/0D/ChMkKV8ZnuqIOxuRAAFayHZn0UoAAADYAMHFloAAVrg999.jpg
505,505,Hasee,神舟精盾U43S1 奔腾5405U/8GB/512GB/MX250,2019,0,Intel 奔腾双核 5405U,8,512GB,0,NVIDIA GeForce MX250,2,3199,SSD固态硬盘>,1.16Kg,light,10小时左右，视具体使用环境而定长续航笔记本>,long,0,TRUE,1,背光键盘,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1294/1293145/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g1/M09/01/09/ChMljV2AV-uIE76iAADBYZmZlmcAAP0mQLAx8UAAMF5028.jpg
506,506,DELL,戴尔Vostro 成就 15,2019,0,Intel 赛扬双核 N4000,4,128GB,0,Intel GMA UHD 600,0,0,M.2 PCIe NVMe 固态硬盘,1.97Kg,heavy,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,0,全尺寸防泼溅键盘,1,0,0,0,0,"影音娱乐本,校园学生本,",http://detail.zol.com.cn/1256/1255457/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/08/0F/ChMkJlxiRMqINxoaAAC2YdsfzswAAu2mgHade8AALZ5986.jpg
507,507,huoying,火影T7 i7,2020,7,Intel 酷睿i7 10750H,8,512GB,RTX2060,NVIDIA GeForce RTX 2060,6,0,SSD固态硬盘>,2.53Kg,heavy,视具体使用环境而定长续航笔记本>,0,17.3,TRUE,1,多彩单区背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1326/1325983/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g3/M02/0B/08/ChMlWF7V7TuIfIQaAAFdtucOGc4AAUnVQMzNtwAAV3O528.jpg
508,508,huoying,火影T5 i5,2020,5,Intel 酷睿i5 10300H,8,256GB,0,NVIDIA GeForce GTX 1650,4,0,SSD固态硬盘>,1.96Kg,heavy,具体时间视使用环境而定长续航笔记本>,0,15.6,TRUE,1,全尺寸键盘>，背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1318/1317980/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/04/0D/ChMlWV6MS5-IHVFmAADvjZxiML8AAOIggHgG5MAAO-l131.jpg
509,509,Thunderobot,雷神911Masterbook 2代 i7,2019,7,Intel 酷睿i7 10750H,8,512GB,0,NVIDIA GeForce GTX 1650,4,6599,SSD固态硬盘>,2Kg,0,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,1,背光键盘,0,0,0,1,0,"游戏本,创意设计PC,",http://detail.zol.com.cn/1320/1319945/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0A/04/ChMlWV6dbMaIHJbNAAEnZ8THiu4AAOeVwJCMnQAASd_131.jpg
510,510,Terrans,Terrans AMD-27X7SH1,2020,7,AMD Ryzen 7 3700X,16,512GB+1TB,RTX2070,NVIDIA GeForce RTX 2070,8,10599,混合硬盘（SSD+HDD）>,3.1Kg,heavy,2-3小时，视具体使用环境而定长续航笔记本>,short,15.6,TRUE,1,多彩背光键盘,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1320/1319339/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/08/07/ChMlWV6XzIqIQTchAAEJjcGYE_oAAOXIwLkI7sAAQml843.jpg
511,511,msi,msi微星PS63 Modern,2019,7,Intel 酷睿i7 8565U,16,512GB,0,NVIDIA GeForce GTX 1050 Max-Q,4,0,SSD固态硬盘>,1.6Kg,medium,16小时左右，视具体使用环境而定长续航笔记本>,long,15.6,TRUE,1,背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1251/1250075/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/04/09/ChMkJlxFmCGIdKMvAADTwPPwoc4AAugZAI9ze8AANPY351.jpg
512,512,MACHENIKE,机械师MACHCREATOR-L i5,2020,5,Intel 酷睿i5 10210U,16,512GB,0,NVIDIA GeForce MX350,2,4999,SSD固态硬盘>,1.8Kg,heavy,9小时左右，视具体使用环境而定长续航笔记本>,long,15.6,TRUE,1,背光键盘,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1316/1315693/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0F/00/ChMlWV50P8KIEthsAACuxqbJ8swAANxVgAxS1kAAK7e512.jpg
513,513,ASUS,华硕VivoBook S15,2020,5,Intel 酷睿i5 10210U/i7 10510U,0,No description,0,NVIDIA GeForce MX250,2,0,SSD固态硬盘>,0,0,视具体使用环境而定长续航笔记本>,0,15.6,FALSE,0,NO SPECIAL,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1309/1308633/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/0A/0B/ChMkJ14X2qWIVpV8AACKsi0e_IcAAwP8wO8FaIAAIrK994.jpg
514,514,hp,惠普PAVILION 14 破晓版,0,5,Intel 酷睿i5 10210U,8,256GB,0,AMD Radeon 530,2,0,傲腾增强型SSD固态硬盘,1.52Kg,medium,10小时左右，视具体使用环境而定长续航笔记本>,long,0,TRUE,0,全尺寸键盘>,1,1,0,0,0,"轻薄笔记本,影音娱乐本,",http://detail.zol.com.cn/1322/1321147/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0D/03/ChMlWV6mhB-IEvuGAAEIgj3IqaUAAOqDALlto0AAQia187.jpg
515,515,hp,吾空X5空妖 R7,0,0,AMD Ryzen7 3700X,16,512GB,RTX2060,NVIDIA GeForce RTX 2060 OC,6,0,SSD固态硬盘>,2.7Kg,heavy,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,1,背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1329/1328314/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g3/M04/00/04/ChMlV17q5GqIPIbWAAFD8_wvQLEAAU6dwDQTZMAAUQL258.jpg
516,516,msi,msi微星尊爵Prestige15 A10SC-219CN,2019,7,Intel 酷睿i7 10710U,32,1T,0,NVIDIA GeForce GTX 1650 Max-Q,4,13499,SSD固态硬盘>,1.6Kg,medium,16小时左右，视具体使用环境而定长续航笔记本>,long,15.6,TRUE,1,白色背光键盘,0,1,1,0,0,"商务办公本,轻薄笔记本,",http://detail.zol.com.cn/1300/1299704/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/08/01/ChMkJ13Dw0yIY_TAAAEy3r1iFFMAAvFnANXx24AATL2468.jpg
517,517,Thunderobot,雷神911 Air星战3代 i7,2020,7,Intel 酷睿i7 10750H,8,256GB+1T,0,NVIDIA GeForce GTX 1650,4,5659,混合硬盘（SSD+HDD）>,2Kg,0,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,1,X架构静音背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1327/1326171/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0E/02/ChMlWl7XHL2IMZusAADAqZkKl6wAAPtpAHLzS8AAMDB240.jpg
518,518,samsung,麦本本小麦6C plus,2019,0,Intel 奔腾双核 4205U,4,256GB,0,Intel UHD Graphics 610,0,3299,SSD固态硬盘>,2.33Kg,heavy,7小时左右，视具体使用环境而定长续航笔记本>,long,17.3,TRUE,0,全尺寸键盘>,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1293/1292385/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g4/M04/06/0A/ChMlzF15rICIPfQkAADMS9FXJXkAAXo8QHPJ7kAAMxj882.jpg
519,519,DELL,戴尔Vostro 成就 14,2019,5,Intel 酷睿i5 8265U,4,1T,0,AMD Radeon 520,2,0,5400转>,0,0,视具体使用环境而定长续航笔记本>,0,0,TRUE,0,全尺寸防泼溅键盘,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1256/1255291/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/08/0C/ChMkJ1xhK0mISUZ2AAG40cAqY40AAu13gKKNGcAAbjp408.jpg
520,520,DELL,戴尔Vostro 成就 14,2019,3,Intel 酷睿i3 7020U,4,1T,0,Intel GMA HD 620,0,0,5400转>,0,0,视具体使用环境而定长续航笔记本>,0,0,TRUE,0,全尺寸防泼溅键盘,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1256/1255443/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/08/0F/ChMkJ1xiQ5WIKORtAACGaQx_vEUAAu2mQH7Fo0AAIaB146.jpg
521,521,Lenovo,联想杜卡迪5 i5,2020,5,Intel 酷睿i5 1035G1,8,1T,0,No description,0,0,0,0,0,0,short,0,FALSE,0,NO SPECIAL,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1309/1308739/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/0A/0C/ChMkJl4X8z-IC5cRAADHdh7koHQAAwQMABoixYAAMeO427.jpg
522,522,ThinkPad,ThinkPad ThinkBook,2019,7,Intel 酷睿i7 8565U,16,512GB,0,AMD Radeon 540X,0,0,M.2 NVMe SSD,1.34Kg,medium,0,short,13.3,TRUE,0,Accutype键盘,0,0,0,0,0,NO SPECIAL,http://detail.zol.com.cn/1273/1272845/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0F/0A/ChMlWlzTloWIDiDOAAB2X5M-MCwAAJ4YAE7qhgAAHZ3579.jpg
523,523,LG,LG gram 13,2019,3,Intel 酷睿i3 8145U,8,256GB,0,Intel GMA UHD 620,0,0,SSD固态硬盘>,965g,light,24.5小时左右，视具体使用环境而定长续航笔记本>,long,13.3,TRUE,1,背光键盘,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1258/1257437/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/0B/0E/ChMkJlxuPAqIHWQHAAExD8RlL38AAvCVQJhDQAAATEn333.jpg
524,524,msi,msi微星GS65 Stealth,2019,7,Intel 酷睿i7 8750H,16,1T,RTX2070,NVIDIA GeForce RTX 2070 Max-Q,8,0,SSD固态硬盘>,1.9Kg,heavy,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,1,赛睿单键多彩背光游戏键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1251/1250103/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/09/0C/ChMlWVx3nDaIIvktAAFSsUQ-evoAAIhBwAgg1oAAVLJ927.jpg
525,525,Lenovo,联想威6-14 i7,2019,7,Intel 酷睿i7 10510U,8,512GB,0,AMD Radeon 625,2,0,SSD固态硬盘>,1.54Kg,medium,5-8小时，视具体使用环境而定长续航笔记本>,short,0,TRUE,0,防渗漏键盘>,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1297/1296921/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g1/M07/01/05/ChMljV2pHKKIMOd9AAFE4R51v64AAQBBwIdlXkAAUT5307.jpg
526,526,DELL,戴尔Inspiron 灵越 14,2019,3,Intel 酷睿i3 10110U,4,256GB,0,No description,0,0,固态硬盘,1.67Kg,medium,视具体使用环境而定长续航笔记本>,0,0,TRUE,0,NO SPECIAL,0,0,0,0,0,0,http://detail.zol.com.cn/1291/1290244/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0E/0C/ChMlWV1k4KqIcsVxAADWdvrcTEUAAM0UwKWaH8AANaO613.jpg
527,527,hp,惠普SPECTRE X360 15,2020,7,Intel 酷睿i7 10710U,16,1T,0,AMD Radeon RX Vega M GL,4,0,SSD固态硬盘>,2.1Kg,heavy,17小时左右，视具体使用环境而定长续航笔记本>,long,15.6,TRUE,0,全尺寸键盘（包含独立数字键盘）,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1308/1307848/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/09/07/ChMkJl4T3xqIQmamAACT7vjhqBgAAwLEgEQEhIAAJQG875.jpg
528,528,ASUS,华硕X500UB7200 4GB/500GB,0,5,Intel 酷睿i5 7200U,4,500GB,0,NVIDIA Geforce MX110,2,0,5400转>,1.9Kg,heavy,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,0,全尺寸分岛式键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1255/1254840/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/06/0E/ChMkJlxRQz2IAphfAAEFb4tfBqwAAupswJ1528AAQWH616.jpg
529,529,ThinkPad,ThinkPad E490,2019,7,Intel 酷睿i7 8565U,8,256GB+1T,0,AMD Radeon RX 550X,2,0,混合硬盘（SSD+HDD）>,1.75Kg,medium,视具体使用环境而定长续航笔记本>,0,0,TRUE,0,全尺寸键盘>,0,1,1,0,0,"轻薄笔记本,商务办公本,",http://detail.zol.com.cn/1285/1284587/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/01/06/ChMlWl01YB6IC4AIAAE5fCXYLKgAAL_FgKogsMAATmU143.jpg
530,530,Hasee,神舟精盾 KINGBOOK,2019,5,Intel 酷睿i5 10210U,8,512GB,0,NVIDIA GeForce MX250,2,4599,SSD固态硬盘>,1.5Kg,medium,2-3小时，视具体使用环境而定长续航笔记本>,short,0,TRUE,0,巧克力键盘>,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1310/1309587/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/0D/08/ChMkJ14hD0WIYTcnAADPnWx15x8AAwbDwD9CS0AAM-1966.jpg
531,531,ASUS,华硕VivoBook14s X i5,2020,5,Intel 酷睿i5 10210U,8,512GB,0,NVIDIA Geforce MX250,2,4999,32GB傲腾增强型SSD固态硬盘,1.4Kg,medium,2-5小时，视具体使用环境而定长续航笔记本>,short,0,TRUE,1,背光键盘,1,1,1,0,0,"商务办公本,影音娱乐本,轻薄笔记本,",http://detail.zol.com.cn/1321/1320841/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0C/00/ChMlWV6iuvmIZX9MAAGJRGZhqNYAAOlXQJ23KAAAYlc762.jpg
532,532,ASUS,华硕R421 i3,2019,3,Intel 酷睿i3 8130U,4,256GB,0,No description,0,0,SSD固态硬盘>,1.3Kg,medium,5-8小时，视具体使用环境而定长续航笔记本>,short,0,TRUE,1,背光键盘,0,1,0,0,0,"轻薄笔记本,校园学生本,",http://detail.zol.com.cn/1279/1278911/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0D/0C/ChMlWlz_I76ICaf6AADips1-wc4AAKwtAB_AIQAAOK-902.jpg
533,533,Razer,雷蛇Razer 灵刃潜行版 i7,0,7,Intel 酷睿i7 8550U,16,256GB,0,Intel GMA UHD 620,0,0,SSD固态硬盘（PCIe M.2）,1.35Kg,medium,10小时左右，视具体使用环境而定长续航笔记本>,long,13.3,TRUE,1,背光键盘，Chroma幻彩键盘,1,1,0,1,0,"游戏本,影音娱乐本,轻薄笔记本,",http://detail.zol.com.cn/1227/1226511/param.shtml,https://2c.zol-img.com.cn/product/195_280x210/812/cefvAXxBallxU.jpg
534,534,hp,台电F7 Plus,2019,0,Intel 赛扬四核 N4100,8,128GB,0,Intel GMA UHD 600,0,0,SSD固态硬盘>,1.5Kg,medium,视具体使用环境而定长续航笔记本>,0,0,TRUE,1,全尺寸背光键盘,0,1,0,0,0,"轻薄笔记本,IPS硬屏笔记本,",http://detail.zol.com.cn/1262/1261096/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0D/03/ChMlWVyGEm-IAYKkAAFMei1b8ycAAIuxwJVl0AAAUyS557.jpg
535,535,Lenovo,联想Yoga Pro 13s,0,0,0,0,No description,0,No description,0,0,0,988g,light,视具体使用环境而定长续航笔记本>,0,0,TRUE,1,背光键盘,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1337/1336485/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g6/M00/03/0C/ChMkKV8-MjKIHvkEAABbDvn1Do4AABO4AB5G8gAAFsm904.jpg
536,536,hp,惠普SPECTRE X360 15-df1017TX,2019,7,Intel 酷睿i7 9750H,16,512GB+32GB傲,0,NVIDIA GeForce GTX 1650Max-Q,4,0,0,0,0,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,0,NO SPECIAL,0,1,0,0,0,"轻薄笔记本,创意设计PC,",http://detail.zol.com.cn/1250/1249692/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/01/0E/ChMlWl022XeILHL4AAEq-ke7cuMAAMBCQChr9EAASsS368.jpg
537,537,msi,msi微星冲锋坦克2 GL75,2020,7,Intel 酷睿i7 10750H,16,512GB,0,NVIDIA Geforce GTX 1660Ti,6,9299,SSD固态硬盘>,2.5Kg,heavy,视具体使用环境而定长续航笔记本>,0,17.3,TRUE,1,红色背光键盘,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1320/1319440/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/08/09/ChMlWl6YC9SIU4lIAAEItsLmacMAAOXlgEWDS4AAQjO344.jpg
538,538,ASUS,华硕飞行堡垒8 i5,2020,5,Intel 酷睿i5 10300H,16,512GB,0,NVIDIA GeForce GTX 1650 Ti,6,6499,SSD固态硬盘>,2.3Kg,heavy,2-5小时，视具体使用环境而定长续航笔记本>,short,15.6,TRUE,1,背光键盘,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1337/1336469/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g6/M00/03/0B/ChMkKV8-KNGIVZ95AAGKGoHZbhcAABO0wGr2TAAAYoy998.jpg
539,539,VAIO,VAIO SX14 2020,2020,5,Intel 酷睿i5 10210U,8,512GB,0,Intel UHD Graphics 620,0,9268,SSD固态硬盘>,1.05Kg,light,12小时左右，视具体使用环境而定长续航笔记本>,long,0,TRUE,1,全尺寸键盘>，背光键盘,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1312/1311873/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/08/0E/ChMlWl5OBW6IKMaVAAD9QAn5I7IAANZMQNQxiIAAP1Y451.jpg
540,540,MACHENIKE,机械师浩空 T90 Plus,2020,7,Intel 酷睿i7 10750H,16,1T,RTX2060,NVIDIA GeForce RTX 2060,6,8899,SSD固态硬盘>,2.5Kg,heavy,视具体使用环境而定长续航笔记本>,0,17.3,TRUE,1,背光键盘,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1318/1317934/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/04/0C/ChMlWl6MN7OIFh0eAAEKjwqxJ40AAOIYQGqUSoAAQqn854.jpg
541,541,Honor,荣耀MagicBook 16 SE,0,5,AMD Ryzen 5 3550H,16,No description,0,No description,0,0,0,0,0,0,short,0,FALSE,0,NO SPECIAL,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1335/1334992/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g6/M00/0E/09/ChMkKV8zREGIXuODAACDLK7xGjwAAA6MQKUlUwAAINE689.jpg
542,542,Thunderobot,雷神MixBook Air i7,2019,7,Intel 酷睿i7 10510U,16,1T,0,No description,0,7999,SSD固态硬盘>,1.065Kg,light,21小时左右，视具体使用环境而定长续航笔记本>,long,0,TRUE,1,背光键盘,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1304/1303846/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/01/01/ChMkJl3uCruIXZ92AAEZOaWZyNUAAvprQNz_acAARlR212.jpg
543,543,ROG,ROG Zephyrus G15,0,7,AMD Ryzen 7 4800HS,0,No description,RTX2060/GTX1660,NVIDIA GeForce RTX 2060/GTX 1660,6,0,0,2.1Kg,heavy,0,short,0,FALSE,0,NO SPECIAL,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1308/1307643/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/09/02/ChMkJ14SiOuIDZN3AACKqV-kHbAAAwJvwCuBrsAAIrB468.jpg
544,544,LG,LG gram 15,2020,7,Intel 酷睿i7 1065G7,8,512GB,0,No description,0,9799,SSD固态硬盘>,1.12Kg,light,19.5小时左右，视具体使用环境而定长续航笔记本>,long,15.6,TRUE,1,全尺寸背光键盘,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1314/1313542/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0B/0B/ChMlWV5glWOIUcfHAADhKlIa6tQAANkHAE16B4AAOFC388.jpg
545,545,msi,msi微星GF63 10SCXR-294CN,2020,5,Intel 酷睿i5 10300H,8,512GB,0,NVIDIA GeForce GTX 1650 Max-Q,4,6399,SSD固态硬盘>,1.86Kg,heavy,7小时左右，视具体使用环境而定长续航笔记本>,long,15.6,TRUE,1,红色背光键盘,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1322/1321699/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0E/09/ChMlWl6qi12Id-BkAADSkiEWHSoAAOvkgE9oOYAANKq214.jpg
546,546,msi,msi微星GF63 10SCXR-294CN,2020,5,Intel 酷睿i5 10300H,8,512GB,0,NVIDIA GeForce GTX 1650 Max-Q,4,6399,SSD固态硬盘>,1.86Kg,heavy,7小时左右，视具体使用环境而定长续航笔记本>,long,15.6,TRUE,1,红色背光键盘,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1322/1321699/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0E/09/ChMlWl6qi12Id-BkAADSkiEWHSoAAOvkgE9oOYAANKq214.jpg
547,547,MACHENIKE,机械师风神M411-i7 D1,0,7,Intel 酷睿i7 4710MQ,4,1T,0,NVIDIA GeForce GTX 950M,2,0,5400转>,2.05Kg,heavy,视具体使用环境而定长续航笔记本>,0,0,TRUE,0,巧克力键盘>,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/403/402155/param.shtml,https://2f.zol-img.com.cn/product/153_280x210/723/ceZk3r5NaGCwE.jpg
